3,3,3,4,3,4,3,3,3,4,3,3,3,3,4,3,3,4,3,3,1
11,12,12,20,11,20,13,12,12,20,11,12,11,13,20,11,11,20,11,12,1
9,9,9,9,8,9,9,7,9,9,7,9,7,9,9,7,9,9,6,9,1
14,15,17,40,14,40,17,14,18,40,15,18,14,17,40,14,14,40,14,18,1
7,7,9,6,7,6,8,7,8,6,7,7,7,8,6,7,7,6,7,8,1
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,12,0
5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
66,68,66,66,68,66,66,66,66,66,69,66,67,66,66,67,66,66,67,66,0
29,28,38,37,28,36,38,28,38,36,29,38,29,39,36,28,36,37,29,38,1
24,24,21,34,24,34,22,24,22,33,24,22,24,22,33,24,24,33,24,22,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,15,15,17,15,17,17,15,16,16,15,16,15,17,16,15,15,17,15,16,0
10,7,10,11,8,10,9,8,9,11,8,9,8,8,11,9,11,12,8,9,1
14,14,10,10,13,10,10,13,10,10,12,10,13,10,10,12,10,10,13,10,1
8,8,8,9,9,9,8,8,8,9,9,9,9,9,9,9,8,9,8,8,0
22,22,16,16,22,16,16,22,16,16,22,16,22,16,16,23,16,16,16,16,1
8,8,9,9,8,9,10,8,10,9,8,9,8,9,9,8,8,9,8,8,0
12,12,98,17,13,16,99,12,97,17,13,99,13,100,17,13,12,16,12,98,1
233,230,219,216,234,216,219,235,220,217,235,220,235,220,215,233,233,216,230,219,0
26,26,21,20,26,20,21,21,21,20,22,21,21,21,19,21,26,20,19,21,1
39,39,34,32,39,32,34,36,34,32,36,34,36,34,32,36,39,32,33,34,1
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
7,7,9,10,7,10,9,7,10,9,7,9,7,9,10,7,7,11,6,10,1
5,5,7,4,5,5,7,5,8,4,5,7,5,7,5,5,5,5,5,8,1
16,15,19,40,16,40,19,16,19,40,15,19,15,19,40,15,16,40,16,19,1
57,61,58,52,58,52,58,57,58,52,57,58,58,58,52,58,57,52,55,58,0
11,8,9,7,8,7,7,8,8,7,9,6,9,6,8,7,7,8,8,7,1
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,14,13,12,13,0
35,35,40,39,36,39,39,35,39,39,35,39,35,39,38,35,35,39,35,39,0
17,15,19,15,18,15,16,18,16,15,16,17,18,16,15,16,17,16,17,17,0
12,12,10,8,12,8,11,12,11,8,12,10,12,10,8,12,10,8,11,10,1
17,17,16,14,17,13,17,18,17,14,17,17,17,17,14,18,17,14,18,16,1
23,23,16,16,23,16,15,23,16,16,23,16,23,16,16,23,23,16,23,16,1
23,23,28,25,22,25,29,22,28,24,22,28,22,29,25,22,26,25,23,29,1
29,29,24,23,28,23,25,29,24,23,28,25,29,25,24,28,24,24,29,25,1
5,4,5,3,5,3,5,5,5,3,5,5,4,5,3,4,5,3,4,5,1
11,11,13,12,11,12,14,11,13,12,11,13,11,13,12,11,11,12,11,13,1
7,6,6,6,6,5,6,5,5,5,6,6,6,6,5,7,7,5,5,6,1
10,10,10,10,10,10,10,9,10,10,9,10,9,10,10,9,10,10,8,10,0
3,3,3,3,3,3,3,2,3,3,2,3,2,3,3,2,3,3,2,3,1
17,16,20,40,17,40,20,17,20,40,17,20,16,20,40,17,17,39,17,21,1
25,25,33,28,25,28,33,25,33,28,25,32,25,32,28,25,25,28,25,32,1
7,8,8,10,8,10,8,8,8,10,8,9,7,8,9,8,10,9,9,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,11,11,12,11,11,11,11,11,10,11,11,10,12,11,11,0
10,12,11,17,10,17,12,11,11,17,10,11,11,11,17,10,10,17,10,11,1
11,11,17,17,11,17,17,11,18,19,11,18,11,18,19,11,11,17,11,18,1
8,9,9,9,8,9,8,9,9,9,9,9,9,9,10,9,9,9,9,8,0
7,7,12,9,7,10,10,7,11,8,7,10,7,9,11,7,16,8,7,11,1
1,1,0,9,0,9,0,0,0,8,0,0,0,0,9,0,9,8,1,0,1
22,22,35,27,22,28,36,22,35,27,22,35,22,36,28,22,28,28,22,36,1
8,8,11,11,8,10,10,8,11,11,9,10,8,11,11,9,8,10,9,10,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,14,13,7,13,14,7,13,13,7,13,7,13,13,7,7,13,7,13,1
10,10,8,7,10,7,9,10,8,7,10,8,10,8,7,10,10,7,10,8,1
17,18,17,20,17,20,17,17,17,20,17,17,17,18,20,17,19,20,17,18,1
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
33,34,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,0
9,9,9,13,9,13,10,9,9,13,9,9,9,9,13,9,9,13,9,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,17,17,17,17,17,17,14,17,17,14,17,14,17,17,14,17,17,13,17,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,14,14,15,14,15,15,15,15,15,15,15,15,15,15,15,14,15,15,15,0
4,4,4,4,4,4,4,5,4,5,4,5,5,4,4,5,4,4,5,4,0
5,6,6,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
9,10,11,15,9,8,9,9,9,9,8,9,8,9,10,8,9,9,9,9,0
10,9,8,8,9,9,9,10,10,8,9,8,9,9,8,8,4,4,4,4,3
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1
3,3,3,1,2,3,2,3,3,3,2,3,3,2,3,3,4,3,3,4,1
32,27,26,24,31,31,31,31,31,31,31,32,31,31,31,32,26,26,27,26,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
4,1,1,1,4,4,3,3,3,3,3,2,4,3,2,3,1,1,1,1,1
16,15,14,16,17,16,15,17,16,16,15,16,17,16,15,16,13,13,14,14,1
3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
11,12,12,20,12,12,12,11,11,12,13,12,12,12,13,14,12,12,13,12,1
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0
15,18,18,40,15,14,14,14,15,14,14,15,14,14,13,14,17,17,17,17,0
7,9,8,6,7,7,7,7,7,7,7,7,7,6,8,7,7,8,8,8,1
12,12,12,12,12,12,11,11,11,12,12,12,12,11,11,12,11,11,11,12,0
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
68,68,68,68,66,68,68,68,68,67,66,68,66,66,67,66,69,69,69,70,0
29,39,38,37,28,30,30,29,29,28,29,30,29,29,29,28,30,30,28,30,1
24,21,22,34,24,24,24,24,24,24,24,24,24,24,24,25,24,24,24,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0
8,10,9,10,7,7,6,6,7,7,7,7,7,7,6,7,7,7,6,7,1
12,10,10,10,13,13,13,13,13,12,11,12,13,12,12,11,10,10,10,10,1
9,9,9,9,9,9,8,9,8,9,8,9,8,9,9,9,8,8,8,9,1
16,16,16,16,16,16,17,16,17,17,16,16,16,16,17,17,16,17,16,16,0
9,9,9,9,8,8,8,8,8,8,9,8,8,8,9,8,9,9,9,8,0
12,97,100,17,12,13,13,13,12,12,12,12,12,12,12,13,10,10,10,10,0
227,222,219,216,227,229,229,227,228,226,225,230,228,229,230,231,229,232,234,232,0
18,21,21,20,18,19,18,18,18,18,18,18,19,18,18,19,18,18,18,18,0
33,34,34,32,32,32,33,33,33,32,33,33,33,33,33,33,33,33,33,33,0
4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,4,5,5,0
6,9,9,8,7,6,6,6,6,6,6,6,7,6,7,6,7,7,7,7,1
5,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,7,1
15,19,19,40,15,15,16,15,15,14,15,15,16,15,14,14,18,19,18,18,1
55,59,58,52,55,54,55,55,54,55,54,54,55,54,55,54,56,56,57,56,0
9,7,7,7,7,7,7,8,10,7,9,9,7,9,6,5,5,5,6,5,1
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,12,0
35,40,39,39,35,35,35,35,35,35,35,35,35,35,35,36,36,35,36,35,0
15,19,17,15,18,16,16,18,18,18,17,18,17,18,15,14,14,14,14,14,0
11,11,11,8,11,9,11,11,11,11,11,11,11,12,11,11,11,9,10,10,1
17,17,17,13,17,17,17,17,17,18,17,17,17,18,17,19,16,17,17,17,1
23,16,15,16,23,23,23,23,23,23,23,23,23,23,16,16,15,15,15,15,1
23,29,28,25,22,22,22,23,22,22,22,24,22,22,23,21,23,22,22,23,1
29,26,25,24,28,28,29,29,28,28,28,30,28,28,28,28,29,29,28,29,0
5,4,5,3,5,5,5,5,5,4,5,5,4,5,5,5,4,4,5,5,1
11,13,13,12,11,11,11,11,11,11,11,11,11,11,11,11,14,14,14,15,1
5,6,6,5,7,6,6,6,6,6,6,6,6,5,6,4,2,3,3,2,1
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0
3,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1
17,21,20,40,16,17,17,17,17,16,16,16,16,16,16,16,19,19,18,18,0
25,32,33,28,25,25,25,25,25,25,25,25,25,25,25,25,27,27,27,27,0
7,8,9,10,7,7,8,7,7,7,8,8,8,9,8,7,7,7,7,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,11,11,0
11,11,11,17,11,10,10,10,11,11,11,11,11,11,11,11,11,11,12,11,1
11,17,17,17,11,11,12,12,11,11,11,11,11,11,11,11,11,10,10,10,1
9,9,9,9,9,9,10,8,9,8,9,8,8,8,8,8,8,8,9,8,0
7,9,9,8,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,0
1,0,0,9,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
22,36,36,28,22,22,22,22,22,21,22,23,22,22,22,21,22,21,21,22,0
7,11,10,11,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,14,14,13,6,6,7,7,6,7,7,7,7,7,7,7,6,6,6,6,0
10,8,8,7,10,10,10,10,10,10,10,10,10,10,10,10,8,8,9,9,0
17,17,17,20,16,16,17,17,17,17,17,16,17,16,17,16,17,17,16,16,0
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
33,33,33,33,33,33,33,33,34,33,33,33,33,33,32,33,33,33,33,33,0
9,10,9,13,10,9,9,9,9,9,9,9,10,9,10,10,10,10,10,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,14,13,14,0
15,13,15,14,15,14,13,15,14,14,14,14,13,14,14,14,14,14,15,15,0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
5,6,5,5,5,5,5,5,6,5,7,6,6,6,7,5,6,6,7,7,0
8,9,9,9,8,8,10,8,11,10,14,10,9,10,15,10,11,10,15,8,1
4,5,4,4,4,4,8,4,4,5,5,5,5,4,5,5,4,4,5,4,1
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,3,3,4,2,3,4,1,1,1,1,1,3,1,1,1,3,1,1,1
29,29,26,27,27,28,27,28,29,29,24,25,25,27,24,25,29,27,24,24,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
14,14,14,14,14,14,15,14,15,15,15,14,15,15,15,14,14,15,15,15,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
12,12,11,12,12,12,12,12,12,12,20,11,11,3,20,11,12,3,20,20,1
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0
17,17,18,17,17,14,17,14,17,17,39,18,17,18,40,17,17,18,37,37,1
7,7,9,8,8,8,8,8,7,7,6,7,7,1,6,6,7,1,6,6,1
11,11,11,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
68,68,68,68,69,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,0
33,39,28,29,31,28,38,27,35,35,36,38,39,35,36,38,35,34,36,33,1
25,25,24,25,24,24,22,24,25,25,34,22,21,22,34,22,25,22,33,33,1
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,64,62,62,0
11,11,11,11,11,11,10,11,11,11,15,14,13,14,14,14,10,14,14,14,1
6,8,6,7,7,6,8,6,8,9,10,9,8,9,12,8,9,8,11,6,1
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0
8,9,8,8,8,8,8,8,8,8,9,9,9,8,8,9,8,8,7,7,0
16,17,17,16,16,17,16,17,16,16,16,16,16,16,16,16,16,16,16,16,0
8,8,9,8,9,9,9,9,8,8,9,8,8,2,10,8,8,2,10,10,1
11,14,12,11,12,12,44,12,13,13,12,13,13,13,12,13,11,13,13,12,0
234,234,231,232,233,235,220,235,234,234,213,214,213,239,215,214,234,240,214,214,0
19,21,18,17,18,18,21,18,19,18,20,21,21,18,19,21,18,18,19,19,0
33,34,34,33,33,32,34,33,33,33,32,34,34,33,32,34,33,34,32,32,0
4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,0
6,6,6,7,6,6,6,6,6,6,7,6,6,6,7,6,6,7,6,6,0
7,7,6,6,6,5,8,5,7,7,5,6,6,6,5,6,7,6,5,5,0
19,19,20,19,19,14,19,14,19,19,39,19,19,19,40,19,19,19,37,37,1
57,57,57,57,57,57,58,56,57,57,52,54,54,55,52,55,57,54,47,47,0
5,6,5,5,5,5,5,5,5,5,7,5,5,6,8,5,6,5,6,6,1
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,0
38,38,37,36,36,38,40,37,38,38,39,38,38,41,39,38,38,41,39,38,0
14,15,14,14,14,14,13,14,15,15,15,15,15,15,15,15,15,15,15,15,0
10,12,11,10,10,9,11,10,10,10,9,10,11,11,10,12,10,10,10,8,1
16,16,17,16,16,17,17,17,16,16,14,16,16,16,14,16,16,16,16,16,0
15,15,15,15,15,15,15,15,15,15,15,16,16,15,15,15,15,15,14,14,0
26,29,23,22,23,23,28,23,23,23,25,29,29,24,25,29,23,23,25,26,1
31,25,29,28,29,29,25,29,23,22,23,25,25,23,24,25,23,23,23,31,1
5,5,5,5,5,5,5,5,5,5,3,4,5,0,3,4,5,0,3,3,1
15,15,13,14,13,11,13,11,15,15,13,13,13,12,13,13,15,12,12,12,1
3,3,3,2,2,3,3,3,3,3,3,3,3,4,4,3,3,3,4,4,1
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
19,19,20,19,19,16,20,15,19,19,38,19,20,20,40,19,19,19,36,36,1
31,31,28,27,28,26,33,25,31,31,28,30,29,30,28,29,31,30,28,28,0
6,7,6,7,7,7,8,7,8,9,10,8,9,8,10,9,8,9,9,6,1
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,148,150,150,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,10,10,10,10,10,10,11,11,10,10,10,11,10,10,10,11,11,0
11,11,10,11,11,10,11,11,11,11,17,10,10,3,17,10,11,3,18,17,1
11,16,10,10,11,11,15,10,17,17,17,17,17,17,17,17,17,17,18,18,1
8,9,8,8,8,9,9,8,8,8,8,9,8,8,8,8,8,8,8,8,0
7,8,7,7,7,7,8,7,8,8,8,8,8,8,8,8,8,8,8,8,0
0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,9,0,1
25,36,21,21,22,22,36,21,34,33,28,36,36,34,28,36,34,34,28,25,1
8,10,7,7,7,7,9,7,10,10,11,10,10,10,11,10,10,10,10,11,1
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,37,35,35,0
7,13,11,6,11,11,14,11,11,11,12,13,14,11,12,14,11,11,12,12,1
9,9,8,8,8,10,8,10,9,9,7,7,7,10,7,8,9,10,7,7,1
17,17,17,17,17,17,17,17,17,16,20,17,17,16,20,17,16,16,20,17,0
6,6,5,5,5,5,6,5,6,6,6,6,6,6,6,6,6,6,6,6,0
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,0
9,9,9,9,10,9,10,10,9,9,13,9,8,2,14,9,9,2,14,14,1
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,36,35,35,0
13,13,12,13,13,13,13,13,12,12,13,13,13,12,13,13,13,12,13,13,0
155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,152,155,155,0
1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,1364,1371,1364,1364,0
12,12,11,11,11,11,12,11,11,12,12,12,12,12,12,12,12,12,12,12,0
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,36,35,35,0
14,14,13,14,14,12,14,13,10,14,14,14,14,14,14,14,14,14,14,14,1
14,14,14,13,14,18,14,14,15,14,13,14,13,15,14,14,14,14,14,14,1
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
7,5,6,6,6,7,7,7,6,6,5,6,5,7,6,6,6,6,6,6,1
14,10,11,11,10,12,14,10,11,10,10,10,10,15,10,11,10,11,11,11,1
5,5,4,4,4,7,5,5,4,4,5,4,5,5,5,5,5,6,5,5,1
4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,5,5,5,5,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1
24,26,26,27,24,24,24,24,24,24,24,24,24,24,24,30,24,24,24,24,1
1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
15,14,15,15,14,14,15,15,15,14,14,15,15,14,15,15,14,15,15,14,0
3,3,3,3,3,5,3,3,3,3,3,4,3,3,3,3,3,3,3,3,1
20,11,3,3,20,20,20,20,20,20,20,20,20,20,20,3,20,20,20,20,1
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0
40,17,18,18,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0
6,6,1,1,6,6,6,6,6,6,6,6,6,6,6,1,6,6,6,6,1
11,11,11,11,11,11,11,11,12,11,11,13,11,11,12,11,11,11,11,12,0
5,5,5,5,5,5,5,9,9,9,5,10,5,5,9,9,9,9,9,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,38,34,35,34,38,36,35,34,34,39,39,37,37,35,35,35,34,34,34,0
34,22,22,22,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,1
52,52,52,63,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,0
15,13,14,14,11,15,15,15,10,11,10,10,11,11,11,15,11,10,11,11,1
10,8,9,10,9,11,10,9,9,9,9,8,8,9,9,9,8,9,10,9,1
10,10,10,10,10,9,10,10,10,10,10,12,10,10,10,10,10,10,10,10,0
9,9,8,8,8,9,9,8,8,8,10,8,9,8,8,8,8,7,8,8,0
15,17,16,16,16,16,16,17,16,16,16,17,16,16,16,16,16,16,17,16,0
10,8,2,2,10,10,10,10,10,10,10,10,10,10,10,2,10,10,10,10,1
12,13,13,13,12,12,12,12,13,12,14,12,14,14,12,13,12,12,12,12,0
215,214,238,239,215,215,215,215,215,215,215,215,215,215,215,224,215,215,215,215,0
19,20,18,18,18,19,19,21,18,18,20,18,21,19,18,18,18,18,18,18,0
32,34,34,33,33,32,32,32,34,33,34,33,34,32,34,34,34,33,34,34,0
5,5,5,5,5,5,5,8,8,8,5,9,5,5,8,8,8,8,8,8,1
7,6,6,7,6,7,7,7,6,6,6,7,6,7,7,7,7,7,7,7,0
5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
39,19,19,19,39,39,39,39,39,39,39,39,39,39,39,425,39,39,39,39,1
52,54,54,55,52,52,52,52,52,52,52,52,52,52,52,55,52,52,52,52,0
7,5,5,5,5,12,7,6,5,5,6,5,5,7,5,5,6,5,5,5,1
13,13,13,13,13,13,13,13,13,13,13,13,13,12,13,13,13,13,13,13,0
39,38,40,41,39,39,39,39,39,39,39,39,39,39,39,38,39,39,39,39,0
15,15,15,15,15,15,15,15,15,15,10,15,10,15,15,15,15,15,15,15,1
10,11,11,11,11,9,15,10,11,10,9,11,11,9,10,11,11,11,11,10,1
13,16,16,16,13,13,13,13,13,13,13,13,13,13,13,15,13,13,13,13,0
15,16,15,15,15,15,15,15,15,15,15,16,15,14,15,15,15,15,14,15,0
25,29,23,24,23,24,25,25,24,23,28,30,28,24,25,24,24,24,25,25,1
23,25,23,23,23,24,23,23,23,22,25,26,25,23,23,23,23,23,23,23,0
3,4,0,0,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1
13,13,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,0
4,3,3,4,3,4,4,4,4,4,3,4,3,3,4,3,4,4,4,3,1
8,8,8,8,8,8,8,12,12,12,8,13,8,8,12,12,12,12,12,12,1
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
39,19,19,20,39,39,39,39,39,39,39,39,39,39,39,220,39,39,39,39,1
27,29,30,30,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,0
10,8,8,8,8,9,10,9,9,8,9,8,9,9,8,9,8,8,7,8,0
137,137,137,147,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,11,10,11,13,11,10,10,11,11,11,10,11,11,11,11,10,10,11,1
17,10,3,3,17,17,17,17,17,17,17,17,17,17,17,3,17,17,17,17,1
17,16,17,17,17,17,17,17,19,18,16,19,15,17,18,17,17,17,17,17,1
8,9,8,8,7,7,8,8,8,8,9,8,9,9,8,8,8,8,8,8,0
8,9,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,0
8,0,0,0,0,8,8,0,0,0,0,0,0,9,0,0,0,0,0,0,1
28,36,34,34,34,31,28,34,34,33,36,39,36,28,34,34,34,34,34,34,1
11,10,10,10,10,11,11,11,10,10,9,10,10,11,10,10,10,10,10,10,0
21,21,21,36,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0
12,14,11,11,11,12,12,12,11,11,14,11,14,13,11,11,11,11,11,11,1
7,8,10,10,7,7,7,7,7,7,7,7,7,7,7,10,7,7,7,7,1
20,17,17,17,16,18,20,16,16,16,17,17,17,20,16,16,16,17,16,16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,8,2,2,13,13,13,13,13,13,13,13,13,13,13,2,13,13,13,13,1
21,21,21,37,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0
13,13,13,12,12,13,13,13,13,13,13,13,13,13,13,12,12,12,13,13,0
105,105,105,154,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,0
1369,1369,1369,1366,1369,1369,1369,1369,1369,1369,1369,1369,1369,1369,1369,1316,1369,1369,1369,1369,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,22,22,36,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,13,13,14,14,14,13,14,14,13,13,13,14,14,13,13,13,14,15,14,0
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
5,5,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,8,6,1
10,9,10,10,10,10,10,10,10,10,11,10,10,11,10,11,9,10,15,9,1
5,4,5,5,5,4,4,5,4,4,4,5,4,5,4,4,4,4,5,5,1
4,4,4,4,5,4,5,4,4,4,4,4,4,5,4,5,4,4,4,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
13,14,14,15,14,14,14,14,14,14,14,15,14,15,15,13,15,14,15,15,1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,12,12,12,11,11,12,12,11,11,12,11,11,12,11,11,11,12,12,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,39,39,38,35,39,39,40,39,40,38,39,39,35,39,38,39,40,38,38,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,10,11,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,0
